Ticker,Exchange,Trades,Total Shares,Total Price Volume
CORN,Z,38,4357,130012
CORP,B,4,162,16122.4
CORP,D,13,1916,190992
CORP,K,3,600,59755
CORP,P,116,13337,1.33E+06
CORP,Q,1,100,9955
CORP,W,40,4104,408621
CORP,Z,1,100,9952
CORR,D,42,15411,106715
CORR,K,12,2426,16806.7
CORR,N,9,1720,11926.1
CORR,P,6,558,3866.94
CORR,Q,6,666,4611.38
CORR,Y,0,0,0
CORR,Z,0,0,0
CORT,B,80,8134,29906.3
CORT,C,38,19339,70312.2
CORT,D,761,158852,577894
CORT,J,108,12313,45201
CORT,K,108,18133,65615.8
CORT,P,154,20315,73616.7
CORT,Q,757,117343,428995
CORT,W,4,400,1525
CORT,X,20,1765,6440.32
CORT,Y,74,8050,29547.4
CORT,Z,199,28653,103844
COR_hyphen_A,C,4,300,6760
COR_hyphen_A,D,6,2028,45629.5
COR_hyphen_A,J,1,28,630.28
COR_hyphen_A,K,16,3450,77452.4
COR_hyphen_A,N,22,3216,72300.1
COR_hyphen_A,P,1,100,2248
COR_hyphen_A,Q,12,1200,26910
COR_hyphen_A,Z,0,0,0
COSI,B,1,100,165
COSI,C,1,100,165
COSI,D,59,27169,44510.6
COSI,J,1,100,162
COSI,K,33,12100,19779
COSI,P,41,14209,23298.8
COSI,Q,25,3174,5193.62
COSI,Y,0,0,0
COST,B,2402,218135,2.57E+07
COST,C,97,14186,1.66E+06
COST,D,11931,1872826,2.20E+08
COST,J,713,70887,8.34E+06
COST,K,3292,412903,4.85E+07
COST,P,4858,510379,5.99E+07
COST,Q,16233,1663455,1.95E+08
COST,W,69,6551,773132
COST,X,227,21903,2.57E+06
COST,Y,569,62801,7.38E+06
COST,Z,3867,414663,4.88E+07
COT,B,15,1642,13207
COT,D,338,60881,488940
COT,J,51,4550,36510.6
COT,K,63,9438,75637.9
COT,N,180,35896,288593
COT,P,59,6035,48482
COT,Q,170,19952,160159
COT,W,4,243,1954.15
COT,Y,33,3483,28006
COT,Z,111,12348,99140.4
COTY,B,138,15853,239825
COTY,C,1,100,1502
COTY,D,610,88989,1.34E+06
COTY,J,134,11228,169621
COTY,K,424,42389,640517
COTY,N,613,81469,1.23E+06
COTY,P,344,30832,465481
COTY,Q,357,35404,534552
COTY,W,96,12695,191712
COTY,X,12,1100,16560
COTY,Y,79,9418,142241
COTY,Z,264,24336,367142
COV,B,469,46798,3.23E+06
COV,C,34,5013,346207
COV,D,4172,470615,3.24E+07
COV,J,392,36322,2.51E+06
COV,K,607,72684,5.01E+06
COV,N,2493,501849,3.46E+07
COV,P,1439,132419,9.13E+06
COV,Q,2455,246835,1.70E+07
COV,W,57,5386,370950
COV,X,33,4700,325117
COV,Y,362,35745,2.47E+06
COV,Z,1357,135620,9.35E+06
COVR,A,8,2830,4503.2
COVR,D,39,13214,20632.5
COVR,K,33,4449,6955.7
COVR,P,9,1095,1690.94
COVR,Q,1,100,159
COVR,Z,1,100,156.5
COVS,B,23,2173,28420.9
COVS,C,0,0,0
COVS,D,145,19589,256961
COVS,J,4,315,4118.7
COVS,K,26,2552,33479.5
COVS,P,96,8799,115460
COVS,Q,355,30746,403846
COVS,Y,4,400,5225
COVS,Z,27,1962,25771
COW,D,17,602,16474.7
COW,P,2,112,3067.72
COW,Q,1,12,327.84
COWN,B,101,9614,37577.5
COWN,C,2,200,780
COWN,D,654,128929,503742
COWN,J,56,7723,30237.2
COWN,K,52,7112,27793.7
COWN,P,97,14056,54855.1
COWN,Q,393,61092,238607
COWN,W,6,551,2152.16
COWN,X,3,300,1175
COWN,Y,112,12127,47448.4
COWN,Z,184,22984,89811.3
CP,B,532,45540,6.73E+06
CP,C,54,4878,721221
CP,D,1940,188266,2.78E+07
CP,J,97,7654,1.13E+06
CP,K,289,27304,4.04E+06
CP,N,1013,114105,1.68E+07
CP,P,1034,91469,1.35E+07
CP,Q,1215,95730,1.41E+07
CP,X,28,3400,501198
CP,Y,166,14494,2.15E+06
CP,Z,697,62234,9.19E+06
CPA,B,231,18878,2.98E+06
CPA,C,7,601,94758.2
CPA,D,1268,122673,1.93E+07
CPA,J,35,3832,603572
CPA,K,364,35406,5.58E+06
CPA,N,627,54958,8.67E+06
CPA,P,924,69581,1.10E+07
CPA,Q,545,45279,7.14E+06
CPA,W,1,100,15965
CPA,X,4,400,62814
CPA,Y,35,3509,553286
CPA,Z,158,14982,2.36E+06
CPAC,C,0,0,0
CPAC,D,1,1,11.25
CPAC,N,2,200,2290
CPAC,Z,0,0,0
CPAH,D,11,1620,1948.36
CPAH,P,3,300,360
CPAH,Q,5,2000,2330
CPB,B,196,17141,726664
CPB,C,7,1214,51377.3
CPB,D,3333,467481,1.98E+07
CPB,J,168,13901,588976
CPB,K,1548,171807,7.27E+06
CPB,N,1940,382652,1.62E+07
CPB,P,1980,187669,7.94E+06
CPB,Q,2875,264156,1.12E+07
CPB,W,90,9077,384604
CPB,X,47,6357,268224
CPB,Y,227,19240,815101
CPB,Z,1196,112437,4.76E+06
CPE,B,38,3590,24093.5
CPE,C,9,1500,10138
CPE,D,590,109982,739252
CPE,J,78,6688,44960.9
CPE,K,306,39980,268488
CPE,N,320,48061,322915
CPE,P,118,11917,80116.3
CPE,Q,493,45877,308509
CPE,W,65,8786,58945.9
CPE,X,4,500,3367
CPE,Y,56,5020,33687.3
CPE,Z,206,17989,120662
CPER,D,2,124,2754.76
CPER,P,4,528,11809.8
CPE_hyphen_A,C,1,200,9404
CPE_hyphen_A,D,28,6213,292260
CPE_hyphen_A,K,2,240,11280
CPE_hyphen_A,N,2,200,9430
CPE_hyphen_A,Q,9,1192,56094
CPF,B,6,529,10505.5
CPF,D,121,10534,208834
CPF,J,1,100,1988
CPF,K,18,912,18076.6
CPF,N,195,16282,323060
CPF,P,138,6326,125344
CPF,Q,101,6895,136524
CPF,W,11,1126,22346
CPF,X,2,111,2205.46
CPF,Y,2,100,1983
CPF,Z,21,1031,20452.5
CPGI,D,108,13600,12389.6
CPGI,K,4,800,699.02
CPGI,P,35,3890,3510.27
CPGI,Q,63,8282,7211.51
CPGI,Z,0,0,0
CPHC,D,0,0,0
CPHC,P,0,0,0
CPHC,Q,4,400,4362
CPHD,B,87,6983,326926
CPHD,C,6,600,28067.5
CPHD,D,622,62437,2.93E+06
CPHD,J,46,3741,175231
CPHD,K,358,35440,1.66E+06
CPHD,P,294,24507,1.15E+06
CPHD,Q,1035,99066,4.64E+06
CPHD,W,23,2342,109612
CPHD,X,12,731,34261.4
CPHD,Y,63,5853,273798
CPHD,Z,156,13569,634835
CPHI,A,6,1300,499.02
CPHI,C,17,4400,1685.56
CPHI,D,87,47594,18179
CPHI,J,6,2500,950.25
CPHI,K,14,8343,3132.34
CPHI,P,37,6043,2304.58
CPHI,Q,7,4706,1766.94
CPI,B,0,0,0
CPI,D,1,200,5195.98
CPI,P,1,100,2593
CPI,Y,2,220,5708.78
CPIX,B,0,0,0
CPIX,C,0,0,0
CPIX,D,80,16288,83455.4
CPIX,J,2,300,1542
CPIX,K,7,639,3272.34
CPIX,P,46,4990,25495
CPIX,Q,85,14885,76077.3
CPIX,W,0,0,0
CPIX,Y,1,100,510
CPIX,Z,10,989,5073.48
CPK,B,14,383,22762.1
CPK,D,54,4259,252876
CPK,K,1,100,5935
CPK,N,83,5052,299667
CPK,P,40,1801,106948
CPK,Q,12,982,58203.3
CPK,X,1,85,5057.5
CPK,Y,5,400,23699
CPK,Z,21,986,58557
CPL,B,43,4701,71149.1
CPL,C,2,200,3029
CPL,D,440,78202,1.18E+06
CPL,J,53,5310,80375.5
CPL,K,159,19529,295649
CPL,N,338,54029,817860
CPL,P,371,58468,884921
CPL,Q,466,50725,767603
CPL,W,25,1952,29522
CPL,X,1,100,1519
CPL,Y,13,1199,18188.3
CPL,Z,87,9720,147084
CPLA,B,16,1341,93858
CPLA,C,1,100,7001
CPLA,D,279,26590,1.86E+06
CPLA,J,39,3435,240331
CPLA,K,271,38876,2.72E+06
CPLA,P,353,46281,3.24E+06
CPLA,Q,493,34359,2.41E+06
CPLA,W,0,0,0
CPLA,X,1,1,70.23
CPLA,Y,10,809,56453.6
CPLA,Z,128,11224,785722
CPLP,B,14,1792,18725.1
CPLP,C,5,427,4477.31
CPLP,D,269,73359,768723
CPLP,J,32,3474,36485.3
CPLP,K,37,5046,52933.7
CPLP,P,52,5106,53576.2
CPLP,Q,226,43505,455297
CPLP,W,3,300,3138
CPLP,Y,8,351,3680.99
CPLP,Z,39,3481,36530.5
CPN,B,753,84377,1.63E+06
CPN,C,14,3145,60557.6
CPN,D,5436,1091065,2.11E+07
CPN,J,636,73488,1.42E+06
CPN,K,722,103672,2.00E+06
CPN,N,1582,638894,1.23E+07
CPN,P,1539,218545,4.22E+06
CPN,Q,3916,638244,1.23E+07
CPN,W,6,985,18941.3
CPN,X,28,2801,53998.2
CPN,Y,333,35855,690316
CPN,Z,2757,371186,7.17E+06
CPRT,B,60,7286,262700
CPRT,C,1,100,3604
CPRT,D,900,117191,4.22E+06
CPRT,J,52,4896,176540
CPRT,K,305,27962,1.01E+06
CPRT,P,381,34754,1.25E+06
CPRT,Q,918,91487,3.30E+06
CPRT,W,5,500,18013
CPRT,X,23,2600,93672
CPRT,Y,85,8191,295164
CPRT,Z,537,49404,1.78E+06
CPRX,B,67,8900,18799.3
CPRX,C,26,9369,19813
CPRX,D,748,273776,581555
CPRX,J,116,17489,36909.9
CPRX,K,179,55876,118675
CPRX,P,152,20534,43671
CPRX,Q,309,78452,166026
CPRX,W,5,600,1269
CPRX,X,6,743,1571.51
CPRX,Y,65,12324,26008.9
CPRX,Z,142,16151,34207.7
CPS,D,10,1126,56434.9
CPS,K,2,1200,60106
CPS,N,10,748,37455.9
CPS,P,0,0,0
CPS,Z,0,0,0
CPSI,B,29,3246,202294
CPSI,D,172,18056,1.13E+06
CPSI,J,5,333,20807.4
CPSI,K,59,5881,366577
CPSI,P,172,16510,1.03E+06
CPSI,Q,405,28346,1.77E+06
CPSI,W,1,100,6172
CPSI,X,46,13300,830455
CPSI,Y,11,1204,74926.7
CPSI,Z,25,2011,125452
CPSL,C,3,2200,3476
CPSL,D,21,4935,7652.76
CPSL,K,0,0,0
CPSL,P,3,448,696.36
CPSL,Q,13,1651,2577.6
CPSL,Y,0,0,0
CPSL,Z,0,0,0
CPSS,C,1,862,8076.94
CPSS,D,57,15035,141734
CPSS,J,11,686,6478.02
CPSS,K,18,2194,20666
CPSS,P,93,13311,125994
CPSS,Q,134,10012,94391.8
CPSS,Y,1,100,943
CPSS,Z,3,164,1541.96
CPST,A,149,73392,115276
CPST,B,1465,354678,557883
CPST,C,138,183994,288831
CPST,D,9436,9502828,1.50E+07
CPST,J,1295,357578,563938
CPST,K,1949,2322440,3.67E+06
CPST,P,1782,725250,1.14E+06
CPST,Q,3321,2500661,3.96E+06
CPST,W,202,30976,49103.8
CPST,X,162,63589,99304.7
CPST,Y,1034,429175,678526
CPST,Z,2349,785631,1.24E+06
CPT,B,129,10473,614239
CPT,C,8,1104,64557.8
CPT,D,872,97206,5.70E+06
CPT,J,76,5379,315378
CPT,K,276,21933,1.28E+06
CPT,N,631,66390,3.90E+06
CPT,P,510,40241,2.36E+06
CPT,Q,762,57893,3.40E+06
CPT,W,10,963,56424.8
CPT,X,1,100,5872
CPT,Y,134,10026,588470
CPT,Z,194,14582,855340
CPTA,D,56,9118,182740
CPTA,K,22,4929,98801
CPTA,P,17,2197,43928.7
CPTA,Q,68,12533,250880
CPTA,Z,8,1334,26624
CPWR,A,57,7196,78322.5
CPWR,B,642,81189,883546
CPWR,C,44,8718,95110.5
CPWR,D,4502,1059762,1.16E+07
CPWR,J,681,91764,999572
CPWR,K,2216,344302,3.76E+06
CPWR,P,1799,338158,3.70E+06
CPWR,Q,3557,743438,8.12E+06
CPWR,W,400,69310,753091
CPWR,X,298,77975,849263
CPWR,Y,419,50118,546130
CPWR,Z,3607,661372,7.22E+06
CPXX,B,0,0,0
CPXX,C,4,1800,5760
CPXX,D,127,41765,133077
CPXX,J,1,100,320
CPXX,K,106,35961,114323
CPXX,P,5,1400,4419
CPXX,Q,36,12982,41051.3
CPXX,Y,0,0,0
CPXX,Z,1,400,1280
CQB,B,41,4395,50996.3
CQB,C,2,174,2021.88
CQB,D,448,63030,730235
CQB,J,55,4239,49084.8
CQB,K,78,7423,85814.2
CQB,N,345,47510,548608
CQB,P,271,17677,204522
CQB,Q,338,35453,410114
CQB,W,6,285,3285.75
CQB,X,0,0,0
CQB,Y,26,1993,23040.9
CQB,Z,107,9005,104079
CQH,A,250,54801,1.03E+06
CQH,B,11,1597,30093.8
CQH,C,19,1819,34300.9
CQH,D,429,95169,1.80E+06
CQH,J,25,3200,60372
CQH,K,162,25373,479827
CQH,P,153,22360,422131
CQH,Q,36,6837,129338
CQH,W,13,2065,38922.4
CQH,X,3,600,11303
CQH,Y,51,6144,116103
CQH,Z,41,4276,80621.1
CQP,A,172,30510,879151
CQP,B,76,6542,188746
CQP,C,20,3073,88656.6
CQP,D,474,87842,2.53E+06
CQP,J,34,3224,93027.1
CQP,K,153,27594,796013
CQP,P,192,23357,673239
CQP,Q,121,15106,435754
CQP,W,128,15489,447110
CQP,X,6,600,17240
CQP,Y,23,3524,101583
CQP,Z,104,13009,375395
CQQQ,C,0,0,0
CQQQ,D,93,21871,787165
CQQQ,J,0,0,0
CQQQ,K,13,2640,95477
CQQQ,P,54,11255,409418
CQQQ,Q,3,300,10866
CQQQ,Y,0,0,0
CQQQ,Z,2,200,7285
CR,B,89,7299,491100
CR,C,3,300,20140
CR,D,478,50057,3.37E+06
CR,J,13,899,60531.1
CR,K,58,5318,357838
CR,N,393,36667,2.47E+06
CR,P,196,14248,958986
CR,Q,295,23858,1.61E+06
CR,X,6,415,27940.8
CR,Y,30,2199,147991
CR,Z,111,9341,628959
CRAI,B,2,114,2343.44
CRAI,D,48,5156,103308
CRAI,J,5,500,10012
CRAI,K,25,2235,44521.3
CRAI,P,14,554,11182.3
CRAI,Q,166,11969,240650
CRAI,Y,1,2,38.74
CRAI,Z,10,415,8423.28
CRAY,B,121,11347,362550
CRAY,C,0,0,0
CRAY,D,756,99326,3.18E+06
CRAY,J,88,6761,216445
CRAY,K,260,24212,773157
CRAY,P,257,20787,663622
CRAY,Q,1344,96522,3.09E+06
CRAY,W,19,2223,71109.3
CRAY,X,5,423,13549.1
CRAY,Y,45,3148,100433
CRAY,Z,172,13522,432586
CRBQ,D,13,1445,62072.9
CRBQ,P,2,2,86.05
CRBQ,Q,2,200,8611.96
CRBQ,Z,0,0,0
CRDC,B,20,3726,5281.4
CRDC,C,181,90402,127078
CRDC,D,3103,1932797,2.81E+06
CRDC,J,128,17547,24864.6
CRDC,K,1744,774851,1.13E+06
CRDC,P,1040,241000,354123
CRDC,Q,1709,843175,1.25E+06
CRDC,X,0,0,0
CRDC,Y,44,11442,16278.8
CRDC,Z,307,88030,128294
CRDS,B,29,10006,25383.6
CRDS,C,5,3600,9294
CRDS,D,450,205148,522912
CRDS,J,9,2500,6492
CRDS,K,107,39025,99100.1
CRDS,P,17,5281,13624.2
CRDS,Q,42,11880,30097.2
CRDS,W,0,0,0
CRDS,Y,22,7830,19844.2
CRDS,Z,24,4953,12602.5
CRD_dot_A,C,0,0,0
CRD_dot_A,D,78,12411,94170.7
CRD_dot_A,K,15,2800,21472
CRD_dot_A,N,32,2765,20905.4
CRD_dot_A,P,45,7619,57875.9
CRD_dot_A,Q,14,2000,15075.7
CRD_dot_A,Z,0,0,0
CRD_dot_B,C,1,100,900
CRD_dot_B,D,29,6029,53272.4
CRD_dot_B,J,2,200,1769
CRD_dot_B,K,24,2418,21486.3
CRD_dot_B,N,50,4252,38034.3
CRD_dot_B,P,32,3034,26580.4
CRD_dot_B,Q,15,2670,24184.2
CRD_dot_B,Z,26,1804,15828.6
CREE,B,722,65155,4.34E+06
CREE,C,52,9449,628221
CREE,D,4394,746165,4.97E+07
CREE,J,388,37769,2.51E+06
CREE,K,1937,285945,1.90E+07
CREE,M,0,0,0
CREE,P,3677,454468,3.02E+07
CREE,Q,7385,754615,5.03E+07
CREE,W,134,15648,1.04E+06
CREE,X,70,6793,451355
CREE,Y,365,34927,2.33E+06
CREE,Z,1885,158981,1.06E+07
CREG,B,1,100,303
CREG,C,17,3880,11896.2
CREG,D,350,91360,285393
CREG,J,7,1400,4418
CREG,K,139,28595,89103.3
CREG,P,37,5382,16955.4
CREG,Q,245,36235,113040
CREG,W,0,0,0
CREG,Y,3,252,751.56
CREG,Z,13,1457,4506.26
CRESW,D,0,0,0
CRESW,Q,0,0,0
CRESY,B,6,600,5622
CRESY,C,0,0,0
CRESY,D,145,26788,256110
CRESY,J,4,400,3752
CRESY,K,106,12407,117292
CRESY,P,38,4170,39361.5
CRESY,Q,285,32215,304042
CRESY,W,0,0,0
CRESY,X,2,200,1928
CRESY,Y,5,486,4591.36
CRESY,Z,35,3725,35148
CRF,A,43,18697,115598
CRF,C,0,0,0
CRF,D,242,81148,502019
CRF,J,5,500,3081
CRF,K,38,17222,106380
CRF,P,8,1800,11093
CRF,Q,6,700,4324
CRF,Y,0,0,0
CRF,Z,60,6070,37473.2
CRH,B,45,4423,119561
CRH,C,0,0,0
CRH,D,164,28009,755969
CRH,J,14,1312,35416.6
CRH,K,46,6658,179885
CRH,N,327,41651,1.12E+06
CRH,P,121,13937,376447
CRH,Q,142,14573,393350
CRH,W,3,293,7928.51
CRH,X,1,100,2694
CRH,Y,23,2018,54510
CRH,Z,104,15819,426996
CRI,B,175,16850,1.23E+06
CRI,C,35,3278,238382
CRI,D,736,66818,4.86E+06
CRI,J,47,3854,280521
CRI,K,195,19193,1.40E+06
CRI,N,657,83334,6.06E+06
CRI,P,529,36124,2.63E+06
CRI,Q,651,66270,4.82E+06
CRI,W,1,100,7282
CRI,Y,96,8533,620850
CRI,Z,207,18511,1.35E+06
CRIS,B,192,26995,78750.6
CRIS,C,66,13801,39739.9
CRIS,D,904,192290,560480
CRIS,J,101,13681,39810.7
CRIS,K,273,49111,143255
CRIS,P,118,17426,50365.6
CRIS,Q,1178,176020,512936
CRIS,W,20,2000,5892
CRIS,X,20,1534,4493.36
CRIS,Y,93,12838,37138.8
CRIS,Z,255,32614,94295.4
CRK,B,191,19890,332766
CRK,C,2,200,3354
CRK,D,1679,214378,3.58E+06
CRK,J,252,24369,407060
CRK,K,742,90678,1.51E+06
CRK,N,999,162093,2.71E+06
CRK,P,1075,108549,1.81E+06
CRK,Q,1793,188134,3.14E+06
CRK,W,72,8684,145154
CRK,X,9,900,15028.5
CRK,Y,161,15765,263371
CRK,Z,690,67033,1.12E+06
CRL,B,195,17722,998791
CRL,C,27,2563,144470
CRL,D,650,65740,3.71E+06
CRL,J,90,8818,496904
CRL,K,472,54793,3.09E+06
CRL,N,616,66645,3.76E+06
CRL,P,344,30311,1.71E+06
CRL,Q,502,51609,2.91E+06
CRL,W,22,2074,116795
CRL,X,22,1858,104847
CRL,Y,96,8135,458580
CRL,Z,249,22814,1.29E+06
CRM,B,1188,128624,7.24E+06
CRM,C,77,7944,447299
CRM,D,7336,1288732,7.25E+07
CRM,J,1613,170937,9.62E+06
CRM,K,2519,323998,1.82E+07
CRM,M,0,0,0
CRM,N,3799,612494,3.45E+07
CRM,P,3769,454471,2.56E+07
CRM,Q,7640,793207,4.46E+07
CRM,W,453,66712,3.76E+06
CRM,X,175,21911,1.23E+06
CRM,Y,1052,114067,6.42E+06
CRM,Z,2926,334148,1.88E+07
CRMB,B,14,3700,2627
CRMB,C,5,2952,2067.5
CRMB,D,67,34871,24706.3
CRMB,J,28,9252,6576.91
CRMB,K,18,10448,7365.11
CRMB,P,16,4650,3287.46
CRMB,Q,46,21729,15323.3
CRMB,X,9,900,639
CRMB,Y,17,7500,5325
CRMB,Z,20,7800,5522.12
CRMBW,D,1,600,33
CRMBW,K,4,3380,202.8
CRMBW,Q,11,5360,319.6
CRMD,A,22,2891,4959.92
CRMD,C,4,3400,6040
CRMD,D,210,84605,146920
CRMD,J,4,758,1318.5
CRMD,K,68,36767,63607.4
CRMD,P,99,22390,38779.5
CRMD,Q,33,7252,12754
CRMD,W,1,300,534
CRMD,X,1,100,174
CRMD,Y,1,100,177
CRMD,Z,7,700,1234
CRMD_plus_,A,4,500,108.05
CRMD_plus_,D,1,500,149.25
CRMD_plus_,Q,1,100,21
CRMD_plus_,Y,0,0,0
CRMD_plus_,Z,0,0,0
CRME,B,35,4358,30994.4
CRME,C,25,2780,19884.8
CRME,D,556,126031,890280
CRME,J,12,1567,11144.7
CRME,K,123,32648,231629
CRME,P,110,24599,174317
CRME,Q,253,43045,302570
CRME,Y,25,3060,21705
CRME,Z,133,27657,195809
CRMT,B,19,1259,53905.9
CRMT,D,157,15062,643176
CRMT,J,8,486,20701.8
CRMT,K,32,2400,102415
CRMT,P,63,2832,120889
CRMT,Q,225,10174,434336
CRMT,X,1,100,4282
CRMT,Y,1,82,3510.42
CRMT,Z,52,2312,98812.6
CRNT,B,1,100,314
CRNT,D,173,43997,137625
CRNT,J,24,1257,3949.61
CRNT,K,112,19600,61520.6
CRNT,P,41,6293,19763.4
CRNT,Q,156,29075,90995.5
CRNT,W,8,735,2297.41
CRNT,Y,14,1201,3756.79
CRNT,Z,36,2880,9013.62
CROC,D,4,700,32880
CROC,K,3,800,37565
CROC,P,7,415,19420.8
CROP,B,0,0,0
CROP,C,0,0,0
CROP,D,17,4914,131949
CROP,P,1,19,510.72
CROP,Z,2,100,2689
CROX,A,240,25211,394086
CROX,B,207,20713,324139
CROX,C,14,2875,44957.7
CROX,D,1267,235340,3.69E+06
CROX,J,246,27159,425478
CROX,K,698,122189,1.91E+06
CROX,P,1003,137737,2.16E+06
CROX,Q,2222,343240,5.37E+06
CROX,W,111,11122,173984
CROX,X,34,3157,49382.5
CROX,Y,266,26731,418266
CROX,Z,1200,149593,2.34E+06
CRR,B,136,11447,1.28E+06
CRR,C,3,351,39422.6
CRR,D,1059,107508,1.20E+07
CRR,J,18,1900,213449
CRR,K,537,50775,5.70E+06
CRR,N,397,35872,4.02E+06
CRR,P,760,65020,7.30E+06
CRR,Q,599,41485,4.66E+06
CRR,W,27,2588,290028
CRR,X,6,600,67026
CRR,Y,50,5185,580815
CRR,Z,196,15473,1.73E+06
CRRC,B,0,0,0
CRRC,C,0,0,0
CRRC,D,97,14254,247917
CRRC,J,0,0,0
CRRC,K,36,3857,67152.5
CRRC,P,36,3163,55308.2
CRRC,Q,92,9287,162202
CRRC,Y,3,399,6917.01
CRRC,Z,13,588,10237.1
CRRS,C,14,4110,11788.5
CRRS,D,70,12456,35661.3
CRRS,J,2,121,347.27
CRRS,K,42,7982,23054.6
CRRS,P,13,311,893.9
CRRS,Q,22,2346,6700.88
CRS,B,291,17738,1.08E+06
CRS,C,1,100,6102
CRS,D,382,37564,2.30E+06
CRS,J,37,2857,174579
CRS,K,140,12471,762704
CRS,N,524,53834,3.29E+06
CRS,P,382,31913,1.95E+06
CRS,Q,616,51353,3.14E+06
CRS,W,9,804,49222.9
CRS,X,28,3500,214281
CRS,Y,45,3288,200843
CRS,Z,246,21647,1.32E+06
CRT,C,0,0,0
CRT,D,17,2046,60141.1
CRT,K,1,300,8670
CRT,N,8,1415,41385.4
CRT,P,3,150,4401.5
CRT,Q,4,350,10289.5
CRTO,B,13,1233,39597.4
CRTO,C,10,1239,39677.9
CRTO,D,226,34609,1.10E+06
CRTO,J,14,1850,58663
CRTO,K,104,13245,423858
CRTO,P,156,21333,677927
CRTO,Q,285,38788,1.24E+06
CRTO,W,0,0,0
CRTO,X,0,0,0
CRTO,Y,6,775,24470.8
CRTO,Z,94,11483,366159
CRTX,B,0,0,0
CRTX,D,95,16297,155977
CRTX,J,23,1952,18699.1
CRTX,K,28,2072,19860.4
CRTX,P,43,1480,14138.7
CRTX,Q,260,26086,249821
CRTX,Y,21,1236,11841.3
CRTX,Z,60,1479,14192.1
CRUS,A,159,24179,460985
CRUS,B,477,52976,1.01E+06
CRUS,C,46,12500,240419
CRUS,D,3189,700548,1.35E+07
CRUS,J,622,60333,1.16E+06
CRUS,K,1086,198959,3.82E+06
CRUS,M,0,0,0
CRUS,P,1524,179330,3.44E+06
CRUS,Q,3649,507432,9.73E+06
CRUS,W,294,40315,770323
CRUS,X,96,9404,180446
CRUS,Y,249,26513,507459
CRUS,Z,1500,165304,3.17E+06
CRV,A,8,1229,4359.37
CRV,D,47,11500,40589.8
CRV,K,6,1500,5250
CRV,P,27,4000,14085
CRV,Q,2,700,2450
CRV,Z,6,700,2473
CRVL,B,14,1112,52644
CRVL,C,3,155,7290.25
CRVL,D,136,9690,457676
CRVL,J,6,452,21319.8
CRVL,K,12,599,28330.2
CRVL,P,82,5459,257759
CRVL,Q,206,11451,541323
CRVL,W,1,100,4718
CRVL,X,13,905,42552.9
CRVL,Y,15,1370,64593.4
CRVL,Z,21,1192,56230.8
CRVP,A,3,400,423
CRVP,C,0,0,0
CRVP,D,6,1480,1551.44
CRVP,K,3,1700,1768
CRWN,B,6,800,2706
CRWN,C,30,5353,18032.1
CRWN,D,59,14293,48370.1
CRWN,J,7,1000,3386
CRWN,K,11,1500,5082
CRWN,P,15,1864,6325.72
CRWN,Q,70,9289,31347.1
CRWN,W,2,200,674
CRWN,Y,8,900,3045
CRWN,Z,38,5666,19173
CRWS,B,0,0,0
CRWS,C,0,0,0
CRWS,D,40,13098,103959
CRWS,J,0,0,0
CRWS,K,15,1509,12004.1
CRWS,P,8,25,198.4
CRWS,Q,34,1977,15741.9
CRWS,Y,15,2018,16005.4
CRWS,Z,5,211,1677.45
CRY,B,66,4966,54259.9
CRY,D,179,30855,337538
CRY,J,13,1070,11727.5
CRY,K,125,11874,129505
CRY,N,164,14946,163834
CRY,P,46,2804,30562.3
CRY,Q,117,7820,85617.4
CRY,W,1,100,1102
CRY,Y,13,1184,13034.3
CRY,Z,77,5716,62474.5
CRZO,B,430,39810,1.68E+06
CRZO,C,29,4687,198155
CRZO,D,2108,298325,1.26E+07
CRZO,J,138,12633,534706
CRZO,K,686,90326,3.84E+06
CRZO,P,967,92201,3.90E+06
CRZO,Q,3189,319149,1.35E+07
CRZO,W,71,9653,408518
CRZO,X,81,11796,500494
CRZO,Y,318,28879,1.22E+06
CRZO,Z,1043,117063,4.95E+06
CS,B,141,16917,538692
CS,C,2,200,6378
CS,D,560,89490,2.85E+06
CS,J,123,17513,556893
CS,K,168,22025,700130
CS,N,585,102198,3.25E+06
CS,P,261,36268,1.15E+06
CS,Q,1174,134615,4.28E+06
CS,W,22,2576,81915.6
CS,X,14,1200,38164
CS,Y,75,7375,234757
CS,Z,324,34531,1.10E+06
CSBK,C,2,692,8878.42
CSBK,D,1,72,925.2
CSBK,K,1,75,968.25
CSBK,P,20,52,672.33
CSBK,Q,38,6602,85090.1
CSBK,Z,8,1756,22593.3
CSC,B,235,23222,1.30E+06
CSC,C,6,439,24660.8
CSC,D,1772,250388,1.41E+07
CSC,J,229,22277,1.25E+06
CSC,K,523,53758,3.02E+06
CSC,N,1347,180150,1.01E+07
CSC,P,930,89171,5.01E+06
CSC,Q,1805,147444,8.28E+06
CSC,W,9,864,48530
CSC,X,13,1200,67358
CSC,Y,203,19266,1.08E+06
CSC,Z,750,68167,3.83E+06
CSCD,B,1,45,445.05
CSCD,C,6,1400,13585
CSCD,D,102,13937,137801
CSCD,J,3,157,1552.3
CSCD,K,6,428,4237.98
CSCD,P,40,2454,24324.4
CSCD,Q,72,4914,48591.7
CSCD,Y,4,460,4591.7
CSCD,Z,30,1797,17832.5
CSCO,A,408,125441,2.77E+06
CSCO,B,7258,1220736,2.70E+07
CSCO,C,307,76247,1.68E+06
CSCO,D,44151,11594291,2.56E+08
