"7952",0,"",0,0,"",0,"Q",1366723320894,66,4,513,66,0,264.299987792969,1971968,"",3325,100,"D","AMZN",NA,"13:22:00.898510988","T",6600
"7975",264.5,"K",200,264.299987792969,"P",500,"",1366723797348,66,3,0,0,0,0,0,"",394655,0,"","AMZN",NA,"13:29:57.321078147","Q",0
"7976",0,"",0,0,"",0,"K",1366723800080,1,268,513,1,0,264.5,5888,"",3933,100,"D","AMZN",NA,"13:30:00.348508978","T",6700
"7976.1",0,"",0,0,"",0,"K",1366723800080,1,268,513,1,0,264.5,5888,"",3933,100,"D","AMZN",NA,"13:30:00.348508978","T",6700
"7977",0,"",0,0,"",0,"K",1366723800081,1,268,513,1,0,264.5,5888,"",3935,100,"D","AMZN",NA,"13:30:00.349492918","T",6800
"7977.1",0,"",0,0,"",0,"K",1366723800081,1,268,513,1,0,264.5,5888,"",3935,100,"D","AMZN",NA,"13:30:00.349492918","T",6800
"7980",0,"",0,0,"",0,"P",1366723800104,1,264,513,1,0,264.339996337891,30,"",3964,100,"D","AMZN",NA,"13:30:00.368532633","T",6900
"7978",264.950012207031,"Q",100,264.299987792969,"P",500,"",1366723800117,1,267,0,0,0,0,0,"",396314,0,"","AMZN",NA,"13:30:00.354815573","Q",0
"7982",0,"",0,0,"",0,"Q",1366723800124,1,266,513,1,0,264.5,30,"",3985,100,"D","AMZN",NA,"13:30:00.390542112","T",7000
"7992",264.950012207031,"Q",100,264.299987792969,"P",400,"",1366723800255,1,260,0,0,0,0,0,"",397580,0,"","AMZN",NA,"13:30:00.485831767","Q",0
"7993",0,"",0,0,"",0,"Q",1366723800319,1,224,513,1,0,264.529998779297,30,"",4148,100,"D","AMZN",NA,"13:30:00.543219025","T",7100
"8001",264.799987792969,"Q",500,264.5,"K",200,"",1366723800548,1,130,0,0,0,0,0,"",400129,0,"","AMZN",NA,"13:30:00.648196066","Q",0
"8002",0,"",0,0,"",0,"Q",1366723800804,1,5,513,1,0,264.769989013672,0,"",4775,100,"D","AMZN",NA,"13:30:00.809937310","T",29224
"8002.1",0,"",0,0,"",0,"Q",1366723800804,1,5,513,1,0,264.769989013672,0,"",4775,100,"D","AMZN",NA,"13:30:00.809937310","T",29224
"8005",0,"",0,0,"",0,"Q",1366723800805,1,5,513,1,0,264.799987792969,5888,"",4776,500,"D","AMZN",NA,"13:30:00.810475958","T",29724
"8005.1",0,"",0,0,"",0,"Q",1366723800805,1,5,513,1,0,264.799987792969,5888,"",4776,500,"D","AMZN",NA,"13:30:00.810475958","T",29724
"8008",0,"",0,0,"",0,"Z",1366723800822,1,7,513,1,0,264.809997558594,5888,"",4789,100,"D","AMZN",NA,"13:30:00.829461021","T",29824
"8007",264.950012207031,"Q",100,264.799987792969,"K",200,"",1366723800838,1,10,0,0,0,0,0,"",403477,0,"","AMZN",NA,"13:30:00.818125981","Q",0
"8009",0,"",0,0,"",0,"P",1366723801007,1,206,513,1,0,264.850006103516,102,"",4848,100,"D","AMZN",NA,"13:30:01.213082747","T",29824
"8009.1",0,"",0,0,"",0,"P",1366723801007,1,206,513,1,0,264.850006103516,102,"",4848,100,"D","AMZN",NA,"13:30:01.213082747","T",29824
"8010",0,"",0,0,"",0,"P",1366723801007,1,206,513,1,0,264.850006103516,0,"",4849,100,"D","AMZN",NA,"13:30:01.213871905","T",29924
"8010.1",0,"",0,0,"",0,"P",1366723801007,1,206,513,1,0,264.850006103516,0,"",4849,100,"D","AMZN",NA,"13:30:01.213871905","T",29924
"8011",0,"",0,0,"",0,"P",1366723801008,1,205,513,1,0,264.869995117188,0,"",4850,100,"D","AMZN",NA,"13:30:01.213879044","T",30024
"8011.1",0,"",0,0,"",0,"P",1366723801008,1,205,513,1,0,264.869995117188,0,"",4850,100,"D","AMZN",NA,"13:30:01.213879044","T",30024
"8013",0,"",0,0,"",0,"Q",1366723801037,1,199,513,1,0,264.950012207031,5888,"",4856,100,"D","AMZN",NA,"13:30:01.236460416","T",30124
"8013.1",0,"",0,0,"",0,"Q",1366723801037,1,199,513,1,0,264.950012207031,5888,"",4856,100,"D","AMZN",NA,"13:30:01.236460416","T",30124
"8014",0,"",0,0,"",0,"Z",1366723801062,1,187,513,1,0,264.929992675781,5888,"",4867,100,"D","AMZN",NA,"13:30:01.249698775","T",30224
"8012",264.989990234375,"Q",200,264.799987792969,"K",200,"",1366723801065,1,201,0,0,0,0,0,"",405539,0,"","AMZN",NA,"13:30:01.236411406","Q",0
"8015",0,"",0,0,"",0,"Q",1366723801218,1,88,513,1,0,264.869995117188,5888,"",4902,100,"D","AMZN",NA,"13:30:01.306244296","T",30324
"8015.1",0,"",0,0,"",0,"Q",1366723801218,1,88,513,1,0,264.869995117188,5888,"",4902,100,"D","AMZN",NA,"13:30:01.306244296","T",30324
"8019",0,"",0,0,"",0,"Q",1366723801344,1,1,513,1,0,264.950012207031,0,"",4956,200,"D","AMZN",NA,"13:30:01.345905018","T",30524
"8020",264.989990234375,"Q",200,264.799987792969,"K",200,"",1366723801464,1,2,0,0,0,0,0,"",407817,0,"","AMZN",NA,"13:30:01.436934063","Q",0
"8022",0,"",0,0,"",0,"P",1366723802058,1,14,513,1,0,264.880004882812,0,"",5074,100,"D","AMZN",NA,"13:30:02.072443774","T",30624
"8021",264.989990234375,"Q",200,264.850006103516,"P",200,"",1366723802068,1,11,0,0,0,0,0,"",409589,0,"","AMZN",NA,"13:30:02.049720420","Q",0
"8027",0,"",0,0,"",0,"P",1366723802075,1,12,513,1,0,264.880004882812,0,"",5077,100,"D","AMZN",NA,"13:30:02.087125876","T",30724
"8027.1",0,"",0,0,"",0,"P",1366723802075,1,12,513,1,0,264.880004882812,0,"",5077,100,"D","AMZN",NA,"13:30:02.087125876","T",30724
"8028",0,"",0,0,"",0,"P",1366723802082,1,12,513,1,0,264.880004882812,0,"",5078,159,"D","AMZN",NA,"13:30:02.094860815","T",30883
"8029",264.989990234375,"Q",200,264.850006103516,"P",200,"",1366723802111,1,14,0,0,0,0,0,"",409766,0,"","AMZN",NA,"13:30:02.095683045","Q",0
